"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","CD","CLOC","DLOC","LLOC","LOC","McCC","NII","NL","NLE","NOI","NOS","NUMPAR","TCD","TCLOC","TLLOC","TLOC","TNOS","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Anti Pattern","Complexity Metric Rules","Coupling Metric Rules","Documentation Metric Rules","Size Metric Rules"
"L1487","__init__","autodidax.Var.__init__~Fn","L1484","L103","/content/jax/docs/autodidax.py","1005","3","1005","44","0","0","0","1","1","1","0","0","0","0","1","2","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0"
"L1496","__init__","autodidax.Lit.__init__~Fn","L1492","L103","/content/jax/docs/autodidax.py","1011","3","1013","40","0","0","0","3","3","1","0","0","0","2","2","2","0","0","3","3","2","0","0","0","0","0","0","0","0","0","0"
"L1515","__hash__","autodidax.Jaxpr.__hash__~Fn","L1510","L103","/content/jax/docs/autodidax.py","1028","3","1028","37","0","0","0","1","1","1","0","0","0","0","1","1","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0"
"L1525","__repr__","autodidax.JaxprType.__repr__~Fn","L1521","L103","/content/jax/docs/autodidax.py","1046","3","1049","43","0","0","0","4","4","1","0","0","0","0","3","1","0","0","4","4","3","0","0","0","0","0","0","0","0","0","0"
"L1556","__init__","autodidax.JaxprTracer.__init__~Fn","L1552","L103","/content/jax/docs/autodidax.py","1139","3","1141","20","0","0","0","3","3","1","0","0","0","0","2","3","0","0","3","3","2","0","0","0","0","0","0","0","0","0","0"
"L1564","new_arg","autodidax.JaxprTrace.new_arg~Fn","L1562","L103","/content/jax/docs/autodidax.py","1145","3","1149","17","0","0","0","5","5","1","0","0","0","1","4","2","0","0","5","5","4","0","0","0","0","0","0","0","0","0","0"
"L1569","get_or_make_const_tracer","autodidax.JaxprTrace.get_or_make_const_tracer~Fn","L1562","L103","/content/jax/docs/autodidax.py","1151","3","1156","17","0","0","0","6","6","2","0","0","0","2","5","2","0","0","6","6","5","0","0","0","0","0","0","0","0","0","0"
"L1574","process_primitive","autodidax.JaxprTrace.process_primitive~Fn","L1562","L103","/content/jax/docs/autodidax.py","1159","3","1166","22","0","0","0","8","8","1","0","0","0","0","7","4","0","0","8","8","7","0","0","0","0","0","0","0","0","0","0"
"L1581","builder","autodidax.JaxprTrace.builder~Fn","L1562","L103","/content/jax/docs/autodidax.py","1168","3","1170","32","0","0","0","3","3","1","0","0","0","0","1","1","0","0","3","3","1","0","0","0","0","0","0","0","0","0","0"
"L1591","__init__","autodidax.JaxprBuilder.__init__~Fn","L1584","L103","/content/jax/docs/autodidax.py","1188","3","1193","21","0","0","0","6","6","1","0","0","0","0","5","1","0","0","6","6","5","0","0","0","0","0","0","0","0","0","0"
"L1595","new_tracer","autodidax.JaxprBuilder.new_tracer~Fn","L1584","L103","/content/jax/docs/autodidax.py","1195","3","1198","17","0","0","0","4","4","1","0","0","0","0","3","3","0","0","4","4","3","0","0","0","0","0","0","0","0","0","0"
"L1599","add_eqn","autodidax.JaxprBuilder.add_eqn~Fn","L1584","L103","/content/jax/docs/autodidax.py","1200","3","1201","25","0","0","0","2","2","1","0","0","0","0","1","2","0","0","2","2","1","0","0","0","0","0","0","0","0","0","0"
"L1602","add_var","autodidax.JaxprBuilder.add_var~Fn","L1584","L103","/content/jax/docs/autodidax.py","1203","3","1206","14","0","0","0","4","4","1","0","0","0","0","3","2","0","0","4","4","3","0","0","0","0","0","0","0","0","0","0"
"L1605","getvar","autodidax.JaxprBuilder.getvar~Fn","L1584","L103","/content/jax/docs/autodidax.py","1208","3","1211","14","0","0","0","4","4","1","0","0","0","0","3","2","0","0","4","4","3","0","0","0","0","0","0","0","0","0","0"
"L1608","add_const","autodidax.JaxprBuilder.add_const~Fn","L1584","L103","/content/jax/docs/autodidax.py","1213","3","1217","14","0","0","0","5","5","1","0","0","0","1","4","3","0","0","5","5","4","0","0","0","0","0","0","0","0","0","0"
"L1613","build","autodidax.JaxprBuilder.build~Fn","L1584","L103","/content/jax/docs/autodidax.py","1219","3","1228","27","0","0","0","10","10","1","0","0","0","3","8","3","0","0","10","10","8","0","0","0","0","0","0","0","0","0","0"
"L1647","__init__","autodidax.PPrint.__init__~Fn","L1644","L103","/content/jax/docs/autodidax.py","1322","3","1323","22","0","0","0","2","2","1","0","0","0","0","1","2","0","0","2","2","1","0","0","0","0","0","0","0","0","0","0"
"L1652","indent","autodidax.PPrint.indent~Fn","L1644","L103","/content/jax/docs/autodidax.py","1325","3","1326","79","0","0","0","2","2","1","0","0","0","0","1","2","0","0","2","2","1","0","0","0","0","0","0","0","0","0","0"
"L1655","__add__","autodidax.PPrint.__add__~Fn","L1644","L103","/content/jax/docs/autodidax.py","1328","3","1329","41","0","0","0","2","2","1","0","0","0","0","1","2","0","0","2","2","1","0","0","0","0","0","0","0","0","0","0"
"L1658","__rshift__","autodidax.PPrint.__rshift__~Fn","L1644","L103","/content/jax/docs/autodidax.py","1331","3","1339","45","0","0","0","9","9","3","0","0","0","0","8","2","0","0","9","9","8","0","0","0","0","0","0","0","0","0","0"
"L1661","__str__","autodidax.PPrint.__str__~Fn","L1644","L103","/content/jax/docs/autodidax.py","1341","3","1342","66","0","0","0","2","2","1","0","0","0","0","1","1","0","0","2","2","1","0","0","0","0","0","0","0","0","0","0"
"L1698","__init__","autodidax.IDHashable.__init__~Fn","L1695","L103","/content/jax/docs/autodidax.py","1534","3","1535","18","0","0","0","2","2","1","0","0","0","0","1","2","0","0","2","2","1","0","0","0","0","0","0","0","0","0","0"
"L1703","__hash__","autodidax.IDHashable.__hash__~Fn","L1695","L103","/content/jax/docs/autodidax.py","1537","3","1538","23","0","0","0","2","2","1","0","0","0","0","1","1","0","0","2","2","1","0","0","0","0","0","0","0","0","0","0"
"L1705","__eq__","autodidax.IDHashable.__eq__~Fn","L1695","L103","/content/jax/docs/autodidax.py","1540","3","1541","70","0","0","0","2","2","2","0","0","0","0","1","2","0","0","2","2","1","0","0","0","0","0","0","0","0","0","0"
"L1843","__init__","autodidax.Array.__init__~Fn","L1835","L103","/content/jax/docs/autodidax.py","1867","3","1869","18","0","0","0","3","3","1","0","0","0","0","2","3","0","0","3","3","2","0","0","0","0","0","0","0","0","0","0"
"L1850","__array__","autodidax.Array.__array__~Fn","L1835","L103","/content/jax/docs/autodidax.py","1875","3","1875","50","0","0","0","1","1","1","0","0","0","0","1","1","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0"
"L1852","__repr__","autodidax.Array.__repr__~Fn","L1835","L103","/content/jax/docs/autodidax.py","1876","3","1876","56","0","0","0","1","1","1","0","0","0","0","1","1","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0"
"L1854","__str__","autodidax.Array.__str__~Fn","L1835","L103","/content/jax/docs/autodidax.py","1877","3","1877","55","0","0","0","1","1","1","0","0","0","0","1","1","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0"
"L1883","known","autodidax.PartialVal.known~Fn","L1896","L103","/content/jax/docs/autodidax.py","2099","3","2101","41","0","0","0","3","3","1","0","0","0","1","1","2","0","0","3","3","1","0","0","0","0","0","0","0","0","0","0"
"L1885","unknown","autodidax.PartialVal.unknown~Fn","L1896","L103","/content/jax/docs/autodidax.py","2103","3","2105","33","0","0","0","3","3","1","0","0","0","0","1","2","0","0","3","3","1","0","0","0","0","0","0","0","0","0","0"
"L1935","__init__","autodidax.PartialEvalTracer.__init__~Fn","L1931","L103","/content/jax/docs/autodidax.py","2163","3","2166","24","0","0","0","4","4","1","0","0","0","0","3","4","0","0","4","4","3","0","0","0","0","0","0","0","0","0","0"
"L1943","full_lower","autodidax.PartialEvalTracer.full_lower~Fn","L1931","L103","/content/jax/docs/autodidax.py","2170","3","2173","15","0","0","0","4","4","2","0","0","0","1","3","1","0","0","4","4","3","0","0","0","0","0","0","0","0","0","0"
"L1947","new_arg","autodidax.PartialEvalTrace.new_arg~Fn","L1945","L103","/content/jax/docs/autodidax.py","2198","3","2199","63","0","0","0","2","2","1","0","0","0","0","1","2","0","0","2","2","1","0","0","0","0","0","0","0","0","0","0"
"L1952","lift","autodidax.PartialEvalTrace.lift~Fn","L1945","L103","/content/jax/docs/autodidax.py","2201","3","2202","63","0","0","0","2","2","1","0","0","0","1","1","2","0","0","2","2","1","0","0","0","0","0","0","0","0","0","0"
"L1956","instantiate_const","autodidax.PartialEvalTrace.instantiate_const~Fn","L1945","L103","/content/jax/docs/autodidax.py","2205","3","2210","74","0","0","0","6","6","2","0","0","0","2","4","2","0","0","6","6","4","0","0","0","0","0","0","0","0","0","0"
"L1959","process_primitive","autodidax.PartialEvalTrace.process_primitive~Fn","L1945","L103","/content/jax/docs/autodidax.py","2212","3","2225","22","0","0","0","14","14","4","0","0","0","4","13","4","0","0","14","14","13","0","0","0","0","0","0","0","0","0","0"
"L2278","test_fwd_interpretable","cuda_custom_call_test.CustomCallTest.test_fwd_interpretable~Fn","L2276","L103","/content/jax/docs/cuda_custom_call/cuda_custom_call_test.py","107","3","113","46","0","0","0","7","7","1","0","0","0","0","6","1","0","0","7","7","6","0","0","0","0","0","0","0","0","0","0"
"L2282","test_bwd_interpretable","cuda_custom_call_test.CustomCallTest.test_bwd_interpretable~Fn","L2276","L103","/content/jax/docs/cuda_custom_call/cuda_custom_call_test.py","115","3","127","52","0","0","0","9","11","1","0","0","0","0","8","1","0","0","11","13","9","0","0","0","0","0","0","0","0","0","0"
"L2288","test_fwd_random","cuda_custom_call_test.CustomCallTest.test_fwd_random~Fn","L2276","L103","/content/jax/docs/cuda_custom_call/cuda_custom_call_test.py","129","3","136","43","0","0","0","8","8","1","0","0","0","0","7","1","0","0","8","8","7","0","0","0","0","0","0","0","0","0","0"
"L2290","test_bwd_random","cuda_custom_call_test.CustomCallTest.test_bwd_random~Fn","L2276","L103","/content/jax/docs/cuda_custom_call/cuda_custom_call_test.py","138","3","143","73","0","0","0","6","6","1","0","0","0","0","5","1","0","0","6","6","5","0","0","0","0","0","0","0","0","0","0"
"L2354","run","jax_extensions.LegacyDirective.run~Fn","L2348","L103","/content/jax/docs/sphinxext/jax_extensions.py","56","3","57","13","0","0","0","2","2","1","0","0","0","0","1","1","0","0","2","2","1","0","0","0","0","0","0","0","0","0","0"
"L2534","setUp","examples_test.ExamplesTest.setUp~Fn","L2532","L103","/content/jax/examples/examples_test.py","48","3","49","84","0","0","0","2","2","1","0","0","0","0","1","1","0","0","2","2","1","0","0","0","0","0","0","0","0","0","0"
"L2538","testKernelRegressionGram","examples_test.ExamplesTest.testKernelRegressionGram~Fn","L2532","L103","/content/jax/examples/examples_test.py","51","3","55","89","0","0","0","5","5","1","0","0","0","0","4","1","0","0","5","5","4","0","0","0","0","0","0","0","0","0","0"
"L2540","testKernelRegressionTrainAndPredict","examples_test.ExamplesTest.testKernelRegressionTrainAndPredict~Fn","L2532","L103","/content/jax/examples/examples_test.py","57","3","65","69","0","0","0","9","9","1","0","0","0","0","7","1","0","0","9","9","7","0","0","0","0","0","0","0","0","0","0"
"L2585","test_array_attr","attrs_test.AttrsTests.test_array_attr~Fn","L2583","L103","/content/jax/examples/ffi/tests/attrs_test.py","27","3","29","62","0","0","0","3","3","1","0","0","0","0","2","1","0","0","3","3","2","0","0","0","0","0","0","0","0","0","0"
"L2589","test_array_attr_jit_cache","attrs_test.AttrsTests.test_array_attr_jit_cache~Fn","L2583","L103","/content/jax/examples/ffi/tests/attrs_test.py","31","3","38","33","0","2","0","8","8","1","0","0","0","0","7","1","0","2","8","8","7","0","0","0","0","0","0","0","0","0","0"
"L2591","test_array_attr_no_jit","attrs_test.AttrsTests.test_array_attr_no_jit~Fn","L2583","L103","/content/jax/examples/ffi/tests/attrs_test.py","40","3","42","25","0","1","0","3","3","1","0","0","0","0","2","1","0","1","3","3","2","0","0","0","0","0","0","0","0","0","0"
"L2593","test_dictionary_attr","attrs_test.AttrsTests.test_dictionary_attr~Fn","L2583","L103","/content/jax/examples/ffi/tests/attrs_test.py","44","3","57","45","0","0","0","11","14","1","0","0","0","0","10","1","0","0","11","14","10","0","0","0","0","0","0","0","0","0","0"
"L2603","test_basic","rms_norm_test.RmsNormTests.test_basic~Fn","L2601","L103","/content/jax/examples/ffi/tests/rms_norm_test.py","32","3","34","62","0","0","0","3","3","1","0","0","0","1","2","1","0","0","3","3","2","0","0","0","0","0","0","0","0","0","0"
"L2608","test_batching","rms_norm_test.RmsNormTests.test_batching~Fn","L2601","L103","/content/jax/examples/ffi/tests/rms_norm_test.py","36","3","38","82","0","0","0","3","3","1","0","0","0","0","2","1","0","0","3","3","2","0","0","0","0","0","0","0","0","0","0"
"L2610","test_grads","rms_norm_test.RmsNormTests.test_grads~Fn","L2601","L103","/content/jax/examples/ffi/tests/rms_norm_test.py","40","3","42","69","0","0","0","3","3","1","0","0","0","0","2","1","0","0","3","3","2","0","0","0","0","0","0","0","0","0","0"
"L3047","__init__","ad_checkpoint.WrapHashably.__init__~Fn","L3035","L103","/content/jax/jax/_src/ad_checkpoint.py","364","3","371","27","0","0","0","8","8","2","0","0","0","0","6","2","0","0","8","8","6","0","0","0","0","0","0","0","0","0","0"
"L3050","__hash__","ad_checkpoint.WrapHashably.__hash__~Fn","L3035","L103","/content/jax/jax/_src/ad_checkpoint.py","372","3","373","20","0","0","0","2","2","1","0","0","0","0","1","1","0","0","2","2","1","0","0","0","0","0","0","0","0","0","0"
"L3052","__eq__","ad_checkpoint.WrapHashably.__eq__~Fn","L3035","L103","/content/jax/jax/_src/ad_checkpoint.py","374","3","380","16","0","0","0","7","7","4","0","0","0","0","5","2","0","0","7","7","5","0","0","0","0","0","0","0","0","0","0"
"L3231","__init__","ad_util.Zero.__init__~Fn","L3228","L103","/content/jax/jax/_src/ad_util.py","63","3","64","20","0","0","0","2","2","1","0","0","0","0","1","2","0","0","2","2","1","0","0","0","0","0","0","0","0","0","0"
"L3236","__repr__","ad_util.Zero.__repr__~Fn","L3228","L103","/content/jax/jax/_src/ad_util.py","65","3","66","31","0","0","0","2","2","1","0","0","0","0","1","1","0","0","2","2","1","0","0","0","0","0","0","0","0","0","0"
"L3238","from_primal_value","ad_util.Zero.from_primal_value~Fn","L3228","L103","/content/jax/jax/_src/ad_util.py","67","3","69","65","0","0","0","3","3","1","0","0","0","0","1","1","0","0","3","3","1","0","0","0","0","0","0","0","0","0","0"
"L3245","__init__","ad_util.SymbolicZero.__init__~Fn","L3243","L103","/content/jax/jax/_src/ad_util.py","87","3","88","20","0","0","0","2","2","1","0","0","0","0","1","2","0","0","2","2","1","0","0","0","0","0","0","0","0","0","0"
